,id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
124,95,240,9906,2010-02-22 00:00:00,64,Balanced,Little,30,Short,Free Form,65,Normal,50,Normal,70,Lots,Free Form,70,High,34,Press,55,Normal,Offside Trap,43053,9906,240,Atlético Madrid,AMA
125,96,240,9906,2011-02-22 00:00:00,57,Balanced,Little,54,Mixed,Organised,58,Normal,69,Lots,79,Lots,Organised,58,Medium,48,Press,54,Normal,Cover,43053,9906,240,Atlético Madrid,AMA
126,97,240,9906,2012-02-22 00:00:00,47,Balanced,Little,51,Mixed,Organised,67,Risky,63,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,43053,9906,240,Atlético Madrid,AMA
127,98,240,9906,2013-09-20 00:00:00,47,Balanced,Little,51,Mixed,Organised,70,Risky,65,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,43053,9906,240,Atlético Madrid,AMA
128,99,240,9906,2014-09-19 00:00:00,47,Balanced,Normal,51,Mixed,Organised,67,Risky,67,Lots,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,43053,9906,240,Atlético Madrid,AMA
129,100,240,9906,2015-09-10 00:00:00,57,Balanced,Normal,50,Mixed,Organised,61,Normal,62,Normal,49,Normal,Organised,49,Medium,42,Press,52,Normal,Cover,43053,9906,240,Atlético Madrid,AMA
130,1434,900,10192,2010-02-22 00:00:00,55,Balanced,Little,55,Mixed,Organised,55,Normal,70,Lots,60,Normal,Organised,55,Medium,55,Press,60,Normal,Offside Trap,49117,10192,900,BSC Young Boys,YB
131,1435,900,10192,2011-02-22 00:00:00,60,Balanced,Little,57,Mixed,Organised,65,Normal,69,Lots,68,Lots,Organised,48,Medium,49,Press,61,Normal,Cover,49117,10192,900,BSC Young Boys,YB
132,1436,900,10192,2012-02-22 00:00:00,52,Balanced,Little,69,Long,Organised,39,Normal,70,Lots,46,Normal,Organised,44,Medium,34,Press,50,Normal,Cover,49117,10192,900,BSC Young Boys,YB
133,1437,900,10192,2013-09-20 00:00:00,52,Balanced,Little,69,Long,Organised,39,Normal,70,Lots,46,Normal,Organised,44,Medium,34,Press,50,Normal,Cover,49117,10192,900,BSC Young Boys,YB
134,1438,900,10192,2014-09-19 00:00:00,52,Balanced,Normal,64,Mixed,Organised,39,Normal,66,Normal,46,Normal,Organised,44,Medium,34,Press,50,Normal,Cover,49117,10192,900,BSC Young Boys,YB
135,1439,900,10192,2015-09-10 00:00:00,52,Balanced,Normal,64,Mixed,Organised,39,Normal,66,Normal,46,Normal,Organised,44,Medium,34,Press,50,Normal,Cover,49117,10192,900,BSC Young Boys,YB
136,125,1848,9976,2010-02-22 00:00:00,30,Slow,Little,30,Short,Free Form,30,Safe,40,Normal,65,Normal,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,21280,9976,1848,Bari,BAR
137,126,1848,9976,2011-02-22 00:00:00,65,Balanced,Little,35,Mixed,Free Form,65,Normal,63,Normal,65,Normal,Organised,55,Medium,45,Press,60,Normal,Offside Trap,21280,9976,1848,Bari,BAR
138,127,1848,9976,2012-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,35,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,21280,9976,1848,Bari,BAR
139,128,1848,9976,2013-09-20 00:00:00,55,Balanced,Little,57,Mixed,Organised,54,Normal,44,Normal,60,Normal,Organised,49,Medium,51,Press,61,Normal,Cover,21280,9976,1848,Bari,BAR
140,129,1848,9976,2014-09-19 00:00:00,55,Balanced,Normal,57,Mixed,Organised,54,Normal,44,Normal,56,Normal,Organised,49,Medium,51,Press,53,Normal,Cover,21280,9976,1848,Bari,BAR
141,130,1848,9976,2015-09-10 00:00:00,52,Balanced,Normal,65,Mixed,Organised,40,Normal,55,Normal,48,Normal,Organised,50,Medium,51,Press,55,Normal,Cover,21280,9976,1848,Bari,BAR
142,137,32,8178,2010-02-22 00:00:00,70,Fast,Little,30,Short,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
143,138,32,8178,2011-02-22 00:00:00,67,Fast,Little,38,Mixed,Organised,51,Normal,47,Normal,55,Normal,Organised,57,Medium,39,Press,51,Normal,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
144,139,32,8178,2012-02-22 00:00:00,58,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
145,140,32,8178,2013-09-20 00:00:00,64,Balanced,Little,55,Mixed,Organised,52,Normal,54,Normal,37,Normal,Organised,58,Medium,38,Press,47,Normal,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
146,141,32,8178,2014-09-19 00:00:00,69,Fast,Little,55,Mixed,Organised,52,Normal,55,Normal,39,Normal,Organised,50,Medium,46,Press,54,Normal,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
147,142,32,8178,2015-09-10 00:00:00,73,Fast,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover,15619,8178,32,Bayer 04 Leverkusen,LEV
148,149,675,9993,2010-02-22 00:00:00,35,Balanced,Little,35,Mixed,Organised,45,Normal,40,Normal,50,Normal,Organised,70,High,70,Double,70,Wide,Cover,2,9993,675,Beerschot AC,BAC
149,150,675,9993,2011-02-22 00:00:00,47,Balanced,Little,37,Mixed,Organised,54,Normal,64,Normal,67,Lots,Organised,33,Deep,34,Press,48,Normal,Offside Trap,2,9993,675,Beerschot AC,BAC
150,151,675,9993,2012-02-22 00:00:00,55,Balanced,Little,55,Mixed,Organised,47,Normal,46,Normal,49,Normal,Organised,45,Medium,46,Press,50,Normal,Cover,2,9993,675,Beerschot AC,BAC
151,152,675,9993,2013-09-20 00:00:00,47,Balanced,Little,39,Mixed,Organised,38,Normal,64,Normal,49,Normal,Organised,45,Medium,46,Press,67,Wide,Cover,2,9993,675,Beerschot AC,BAC
152,167,88,8658,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,4218,8658,88,Birmingham City,BIR
153,168,88,8658,2011-02-22 00:00:00,45,Balanced,Little,60,Mixed,Organised,35,Normal,50,Normal,40,Normal,Organised,30,Deep,60,Press,45,Normal,Cover,4218,8658,88,Birmingham City,BIR
154,169,88,8658,2012-02-22 00:00:00,51,Balanced,Little,55,Mixed,Organised,41,Normal,62,Normal,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover,4218,8658,88,Birmingham City,BIR
155,170,88,8658,2013-09-20 00:00:00,56,Balanced,Little,57,Mixed,Organised,45,Normal,71,Lots,41,Normal,Organised,42,Medium,44,Press,54,Normal,Cover,4218,8658,88,Birmingham City,BIR
156,171,88,8658,2014-09-19 00:00:00,56,Balanced,Normal,79,Long,Organised,77,Risky,71,Lots,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover,4218,8658,88,Birmingham City,BIR
157,172,88,8658,2015-09-10 00:00:00,56,Balanced,Little,75,Long,Organised,77,Risky,62,Normal,64,Normal,Organised,42,Medium,47,Press,54,Normal,Cover,4218,8658,88,Birmingham City,BIR
158,173,3,8655,2010-02-22 00:00:00,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
159,174,3,8655,2011-02-22 00:00:00,55,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
160,175,3,8655,2012-02-22 00:00:00,57,Balanced,Little,57,Mixed,Organised,55,Normal,45,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
161,176,3,8655,2013-09-20 00:00:00,44,Balanced,Little,64,Mixed,Organised,55,Normal,52,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
162,177,3,8655,2014-09-19 00:00:00,44,Balanced,Little,62,Mixed,Organised,63,Normal,61,Normal,40,Normal,Organised,50,Medium,50,Press,47,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
163,178,3,8655,2015-09-10 00:00:00,60,Balanced,Normal,65,Mixed,Organised,59,Normal,58,Normal,42,Normal,Organised,50,Medium,50,Press,57,Normal,Cover,3468,8655,3,Blackburn Rovers,BLB
164,179,1926,8483,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,4996,8483,1926,Blackpool,BLA
165,180,1926,8483,2011-02-22 00:00:00,70,Fast,Little,30,Short,Organised,65,Normal,30,Little,65,Normal,Organised,45,Medium,50,Press,45,Normal,Cover,4996,8483,1926,Blackpool,BLA
166,181,1926,8483,2012-02-22 00:00:00,45,Balanced,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover,4996,8483,1926,Blackpool,BLA
167,182,1926,8483,2013-09-20 00:00:00,45,Balanced,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover,4996,8483,1926,Blackpool,BLA
168,183,1926,8483,2014-09-19 00:00:00,67,Fast,Normal,72,Long,Organised,70,Risky,48,Normal,58,Normal,Organised,39,Medium,38,Press,54,Normal,Cover,4996,8483,1926,Blackpool,BLA
169,184,1926,8483,2015-09-10 00:00:00,62,Balanced,Normal,64,Mixed,Organised,59,Normal,43,Normal,64,Normal,Organised,39,Medium,38,Press,54,Normal,Cover,4996,8483,1926,Blackpool,BLA
170,185,1898,8613,2015-09-10 00:00:00,47,Balanced,Normal,50,Mixed,Organised,37,Normal,38,Normal,53,Normal,Organised,32,Deep,62,Press,54,Normal,Cover,38176,8613,1898,Boavista FC,BOA
171,192,189,9857,2010-02-22 00:00:00,65,Balanced,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap,20524,9857,189,Bologna,BOL
172,193,189,9857,2011-02-22 00:00:00,65,Balanced,Little,35,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,30,Deep,50,Press,50,Normal,Cover,20524,9857,189,Bologna,BOL
173,194,189,9857,2012-02-22 00:00:00,40,Balanced,Little,50,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,20524,9857,189,Bologna,BOL
174,195,189,9857,2013-09-20 00:00:00,63,Balanced,Little,48,Mixed,Organised,49,Normal,63,Normal,63,Normal,Free Form,43,Medium,43,Press,48,Normal,Cover,20524,9857,189,Bologna,BOL
175,196,189,9857,2014-09-19 00:00:00,63,Balanced,Normal,48,Mixed,Organised,32,Safe,48,Normal,52,Normal,Organised,28,Deep,54,Press,48,Normal,Cover,20524,9857,189,Bologna,BOL
176,197,189,9857,2015-09-10 00:00:00,63,Balanced,Normal,48,Mixed,Organised,32,Safe,48,Normal,52,Normal,Organised,30,Deep,54,Press,48,Normal,Cover,20524,9857,189,Bologna,BOL
177,198,4,8559,2010-02-22 00:00:00,55,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
178,199,4,8559,2011-02-22 00:00:00,45,Balanced,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
179,200,4,8559,2012-02-22 00:00:00,57,Balanced,Little,56,Mixed,Organised,45,Normal,54,Normal,54,Normal,Organised,48,Medium,48,Press,58,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
180,201,4,8559,2013-09-20 00:00:00,57,Balanced,Little,53,Mixed,Organised,42,Normal,38,Normal,54,Normal,Organised,39,Medium,48,Press,58,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
181,202,4,8559,2014-09-19 00:00:00,57,Balanced,Normal,73,Long,Organised,72,Risky,43,Normal,56,Normal,Organised,39,Medium,48,Press,58,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
182,203,4,8559,2015-09-10 00:00:00,57,Balanced,Normal,61,Mixed,Organised,72,Risky,60,Normal,38,Normal,Organised,39,Medium,48,Press,58,Normal,Cover,3471,8559,4,Bolton Wanderers,BOL
183,210,22,9789,2010-02-22 00:00:00,70,Fast,Little,45,Mixed,Organised,70,Risky,34,Normal,66,Normal,Free Form,54,Medium,70,Double,53,Normal,Offside Trap,15620,9789,22,Borussia Dortmund,DOR
184,211,22,9789,2011-02-22 00:00:00,73,Fast,Little,43,Mixed,Organised,60,Normal,53,Normal,64,Normal,Organised,59,Medium,67,Double,46,Normal,Cover,15620,9789,22,Borussia Dortmund,DOR
185,212,22,9789,2012-02-22 00:00:00,71,Fast,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover,15620,9789,22,Borussia Dortmund,DOR
186,213,22,9789,2013-09-20 00:00:00,74,Fast,Little,45,Mixed,Organised,70,Risky,48,Normal,76,Lots,Organised,60,Medium,70,Double,48,Normal,Cover,15620,9789,22,Borussia Dortmund,DOR
187,214,22,9789,2014-09-19 00:00:00,76,Fast,Little,61,Mixed,Organised,53,Normal,44,Normal,73,Lots,Free Form,60,Medium,68,Double,43,Normal,Cover,15620,9789,22,Borussia Dortmund,DOR
188,215,22,9789,2015-09-10 00:00:00,71,Fast,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover,15620,9789,22,Borussia Dortmund,DOR
189,216,23,9788,2010-02-22 00:00:00,65,Balanced,Little,45,Mixed,Organised,50,Normal,70,Lots,65,Normal,Organised,55,Medium,40,Press,65,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
190,217,23,9788,2011-02-22 00:00:00,63,Balanced,Little,46,Mixed,Organised,60,Normal,51,Normal,61,Normal,Organised,49,Medium,58,Press,49,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
191,218,23,9788,2012-02-22 00:00:00,57,Balanced,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
192,219,23,9788,2013-09-20 00:00:00,76,Fast,Little,40,Mixed,Organised,66,Normal,48,Normal,30,Little,Free Form,33,Deep,53,Press,41,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
193,220,23,9788,2014-09-19 00:00:00,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,43,Medium,50,Press,41,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
194,221,23,9788,2015-09-10 00:00:00,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover,15631,9788,23,Borussia Mönchengladbach,GLA
195,225,1943,8678,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,8779,8678,1943,Bournemouth,BOU
196,226,1943,8678,2011-02-22 00:00:00,51,Balanced,Little,66,Mixed,Organised,68,Risky,33,Little,47,Normal,Organised,27,Deep,46,Press,48,Normal,Cover,8779,8678,1943,Bournemouth,BOU
197,227,1943,8678,2012-02-22 00:00:00,46,Balanced,Little,46,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover,8779,8678,1943,Bournemouth,BOU
198,228,1943,8678,2013-09-20 00:00:00,39,Balanced,Little,38,Mixed,Organised,54,Normal,43,Normal,52,Normal,Organised,48,Medium,50,Press,62,Normal,Cover,8779,8678,1943,Bournemouth,BOU
199,229,1943,8678,2014-09-19 00:00:00,47,Balanced,Normal,48,Mixed,Organised,46,Normal,48,Normal,41,Normal,Organised,48,Medium,50,Press,62,Normal,Cover,8779,8678,1943,Bournemouth,BOU
200,230,1943,8678,2015-09-10 00:00:00,47,Balanced,Normal,47,Mixed,Organised,49,Normal,45,Normal,47,Normal,Organised,48,Medium,50,Press,62,Normal,Cover,8779,8678,1943,Bournemouth,BOU
201,237,190,9858,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Free Form,45,Medium,30,Contain,55,Normal,Offside Trap,22044,9858,190,Brescia,BRE
202,238,190,9858,2011-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,45,Press,55,Normal,Cover,22044,9858,190,Brescia,BRE
203,239,190,9858,2012-02-22 00:00:00,35,Balanced,Little,35,Mixed,Organised,35,Normal,20,Little,65,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,22044,9858,190,Brescia,BRE
204,240,190,9858,2013-09-20 00:00:00,42,Balanced,Little,43,Mixed,Organised,45,Normal,25,Little,75,Lots,Free Form,41,Medium,52,Press,62,Normal,Cover,22044,9858,190,Brescia,BRE
205,241,190,9858,2014-09-19 00:00:00,42,Balanced,Normal,27,Short,Organised,54,Normal,25,Little,75,Lots,Organised,41,Medium,52,Press,57,Normal,Cover,22044,9858,190,Brescia,BRE
206,242,190,9858,2015-09-10 00:00:00,42,Balanced,Normal,43,Mixed,Organised,41,Normal,48,Normal,69,Lots,Organised,41,Medium,52,Press,57,Normal,Cover,22044,9858,190,Brescia,BRE
207,249,1796,8191,2010-02-22 00:00:00,70,Fast,Little,65,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,65,Medium,70,Double,70,Wide,Cover,4234,8191,1796,Burnley,BUR
208,250,1796,8191,2011-02-22 00:00:00,36,Balanced,Little,52,Mixed,Organised,49,Normal,68,Lots,55,Normal,Organised,24,Deep,56,Press,66,Normal,Cover,4234,8191,1796,Burnley,BUR
209,251,1796,8191,2012-02-22 00:00:00,48,Balanced,Little,44,Mixed,Organised,56,Normal,58,Normal,48,Normal,Organised,52,Medium,50,Press,58,Normal,Cover,4234,8191,1796,Burnley,BUR
210,252,1796,8191,2013-09-20 00:00:00,54,Balanced,Little,55,Mixed,Organised,56,Normal,59,Normal,48,Normal,Organised,48,Medium,50,Press,58,Normal,Cover,4234,8191,1796,Burnley,BUR
211,253,1796,8191,2014-09-19 00:00:00,48,Balanced,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover,4234,8191,1796,Burnley,BUR
212,254,1796,8191,2015-09-10 00:00:00,54,Balanced,Little,67,Long,Organised,72,Risky,57,Normal,47,Normal,Organised,63,Medium,62,Press,58,Normal,Cover,4234,8191,1796,Burnley,BUR
213,935,479,8371,2010-02-22 00:00:00,35,Balanced,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover,43037,8371,479,CA Osasuna,OSA
214,936,479,8371,2011-02-22 00:00:00,55,Balanced,Little,54,Mixed,Organised,56,Normal,69,Lots,68,Lots,Free Form,48,Medium,61,Press,68,Wide,Cover,43037,8371,479,CA Osasuna,OSA
215,937,479,8371,2012-02-22 00:00:00,34,Balanced,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,43037,8371,479,CA Osasuna,OSA
216,938,479,8371,2013-09-20 00:00:00,38,Balanced,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,43037,8371,479,CA Osasuna,OSA
217,939,479,8371,2014-09-19 00:00:00,38,Balanced,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,65,Normal,Cover,43037,8371,479,CA Osasuna,OSA
218,940,479,8371,2015-09-10 00:00:00,38,Balanced,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,43037,8371,479,CA Osasuna,OSA
219,868,1891,10214,2010-02-22 00:00:00,45,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,35296,10214,1891,CD Nacional,NAC
220,869,1891,10214,2011-02-22 00:00:00,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,35296,10214,1891,CD Nacional,NAC
221,870,1891,10214,2012-02-22 00:00:00,41,Balanced,Little,43,Mixed,Organised,53,Normal,59,Normal,53,Normal,Organised,49,Medium,50,Press,57,Normal,Cover,35296,10214,1891,CD Nacional,NAC
222,871,1891,10214,2013-09-20 00:00:00,41,Balanced,Little,43,Mixed,Organised,53,Normal,59,Normal,53,Normal,Organised,49,Medium,50,Press,57,Normal,Cover,35296,10214,1891,CD Nacional,NAC
223,872,1891,10214,2014-09-19 00:00:00,41,Balanced,Normal,43,Mixed,Organised,53,Normal,44,Normal,53,Normal,Organised,42,Medium,42,Press,57,Normal,Cover,35296,10214,1891,CD Nacional,NAC
224,873,1891,10214,2015-09-10 00:00:00,65,Balanced,Normal,43,Mixed,Organised,53,Normal,44,Normal,53,Normal,Organised,42,Medium,42,Press,57,Normal,Cover,35296,10214,1891,CD Nacional,NAC
225,921,477,8388,2010-02-22 00:00:00,55,Balanced,Little,40,Mixed,Organised,50,Normal,55,Normal,55,Normal,Organised,30,Deep,55,Press,55,Normal,Offside Trap,43041,8388,477,CD Numancia,NUM
226,922,477,8388,2011-02-22 00:00:00,71,Fast,Little,53,Mixed,Organised,38,Normal,53,Normal,53,Normal,Organised,40,Medium,49,Press,55,Normal,Cover,43041,8388,477,CD Numancia,NUM
227,923,477,8388,2012-02-22 00:00:00,44,Balanced,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,43041,8388,477,CD Numancia,NUM
228,924,477,8388,2013-09-20 00:00:00,44,Balanced,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,43041,8388,477,CD Numancia,NUM
229,925,477,8388,2014-09-19 00:00:00,44,Balanced,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,43041,8388,477,CD Numancia,NUM
230,926,477,8388,2015-09-10 00:00:00,44,Balanced,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,43041,8388,477,CD Numancia,NUM
231,1261,260,9867,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,45,Normal,30,Little,65,Normal,Organised,50,Medium,30,Contain,45,Normal,Cover,43804,9867,260,CD Tenerife,TEN
232,1262,260,9867,2011-02-22 00:00:00,56,Balanced,Little,51,Mixed,Organised,68,Risky,52,Normal,60,Normal,Organised,57,Medium,50,Press,67,Wide,Cover,43804,9867,260,CD Tenerife,TEN
233,1263,260,9867,2014-09-19 00:00:00,56,Balanced,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,65,Normal,Cover,43804,9867,260,CD Tenerife,TEN
234,1264,260,9867,2015-09-10 00:00:00,56,Balanced,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,69,Wide,Cover,43804,9867,260,CD Tenerife,TEN
235,156,1889,9807,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,35284,9807,1889,CF Os Belenenses,BEL
236,157,1889,9807,2014-09-19 00:00:00,52,Balanced,Normal,52,Mixed,Organised,40,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover,35284,9807,1889,CF Os Belenenses,BEL
237,158,1889,9807,2015-09-10 00:00:00,51,Balanced,Normal,52,Mixed,Organised,43,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover,35284,9807,1889,CF Os Belenenses,BEL
238,813,1893,10212,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,35298,10212,1893,CS Marítimo,MAR
239,814,1893,10212,2011-02-22 00:00:00,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,35298,10212,1893,CS Marítimo,MAR
240,815,1893,10212,2012-02-22 00:00:00,38,Balanced,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,35298,10212,1893,CS Marítimo,MAR
241,816,1893,10212,2013-09-20 00:00:00,38,Balanced,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,35298,10212,1893,CS Marítimo,MAR
242,817,1893,10212,2014-09-19 00:00:00,67,Fast,Normal,66,Mixed,Free Form,67,Risky,64,Normal,55,Normal,Organised,37,Medium,45,Press,44,Normal,Cover,35298,10212,1893,CS Marítimo,MAR
243,818,1893,10212,2015-09-10 00:00:00,61,Balanced,Normal,66,Mixed,Organised,67,Risky,64,Normal,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover,35298,10212,1893,CS Marítimo,MAR
244,261,1842,8529,2010-02-22 00:00:00,40,Balanced,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover,20515,8529,1842,Cagliari,CAG
245,262,1842,8529,2011-02-22 00:00:00,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Free Form,45,Medium,45,Press,51,Normal,Cover,20515,8529,1842,Cagliari,CAG
246,263,1842,8529,2012-02-22 00:00:00,40,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,20515,8529,1842,Cagliari,CAG
